project_ID,longitude,latitude,total_c_to_2012,count,agriculture__actual_potential_yield_gap__2000,socioeconomics__local_economic_activity__1995,socioeconomics__urban_areas__1995
872381133236,85.41667,27.91667,38151.65,56,3.0,960.439331055,1.0
872383040,85.3486,28.16558,65493674.66,1279,3.0,960.439575195,1.0
87238100597,85.33333,28.16667,1628324,21,3.0,960.439575195,1.0
8723851430,85.33333,28.16667,300930.66,5,3.0,960.439575195,1.0
8723881988,85.33333,28.16667,46000000,16,3.0,960.439575195,1.0
872381133181,85.86073,27.86433,183982.04,52,3.0,960.439331055,1.0
872381133184,85.86073,27.86433,285208.39,51,3.0,960.439331055,1.0
872381133236,85.86073,27.86433,38151.65,56,3.0,960.439331055,1.0
872381133181,85.54504,27.82936,183982.04,52,3.0,960.439331055,1.0
872381133184,85.54504,27.82936,285208.39,51,3.0,960.439331055,1.0
872381133236,85.54504,27.82936,38151.65,56,3.0,960.439331055,1.0
8723851221,85.54504,27.82936,30999692.6,94,3.0,960.439331055,1.0
8723851438,85.54504,27.82936,1783603.02,10,3.0,960.439331055,1.0
8723868198,85.54504,27.82936,14521669.79,438,3.0,960.439331055,1.0
8723892397,85.54504,27.82936,4468795.27,2,3.0,960.439331055,1.0
8723892735,85.54504,27.82936,259983262.51,7,3.0,960.439331055,1.0
872381133236,85.94162,27.94193,38151.65,56,0.0,960.439331055,1.0
872383040,85.94162,27.94193,65493674.66,1279,0.0,960.439331055,1.0
8723883662,85.94162,27.94193,276499945.57,3846,0.0,960.439331055,1.0
8723880636,86.01,26.83,135000,16,3.0,960.439758301,1.0
87238100576,86.01,26.83,752800,85,3.0,960.439758301,1.0
87238100596,86.01,26.83,5148313,199,3.0,960.439758301,1.0
87238100599,86.01,26.83,789000,192,3.0,960.439758301,1.0
87238100601,86.01,26.83,2427074,30,3.0,960.439758301,1.0
87238100602,86.01,26.83,311404,13,3.0,960.439758301,1.0
87238102765,86.01,26.83,1508402.97,14,3.0,960.439758301,1.0
8723851221,86.01,26.83,30999692.6,94,3.0,960.439758301,1.0
8723868198,86.01,26.83,14521669.79,438,3.0,960.439758301,1.0
8723881994,86.01,26.83,24517556.29,30,3.0,960.439758301,1.0
8723881998,86.01,26.83,31319571.01,43,3.0,960.439758301,1.0
8723851221,85.90646,26.71828,30999692.6,94,3.0,960.439208984,2.0
8723868184,85.90646,26.71828,8644148.77,28,3.0,960.439208984,2.0
8723881998,85.90646,26.71828,31319571.01,43,3.0,960.439208984,2.0
8723851221,86.07426,27.67909,30999692.6,94,3.0,960.439575195,1.0
8723881988,86.04927,27.66322,46000000,16,3.0,960.439575195,1.0
8723851221,86.25,27.83333,30999692.6,94,3.0,960.439575195,1.0
8723881988,86.25,27.83333,46000000,16,3.0,960.439575195,1.0
8723883795,86.25,27.83333,6652219.77,31,3.0,960.439575195,1.0
87238100576,85.83333,26.91667,752800,85,3.0,960.439208984,1.0
87238100577,85.83333,26.91667,877498.79,50,3.0,960.439208984,1.0
87238100601,85.83333,26.91667,2427074,30,3.0,960.439208984,1.0
87238100602,85.83333,26.91667,311404,13,3.0,960.439208984,1.0
87238102760,85.83333,26.91667,456972.52,4,3.0,960.439208984,1.0
87238102762,85.83333,26.91667,26306966.57,17,3.0,960.439208984,1.0
87238102763,85.83333,26.91667,977087.27,6,3.0,960.439208984,1.0
87238102765,85.83333,26.91667,1508402.97,14,3.0,960.439208984,1.0
8723851221,85.83333,26.91667,30999692.6,94,3.0,960.439208984,1.0
8723868198,85.83333,26.91667,14521669.79,438,3.0,960.439208984,1.0
8723881994,85.83333,26.91667,24517556.29,30,3.0,960.439208984,1.0
8723881998,85.83333,26.91667,31319571.01,43,3.0,960.439208984,1.0
8723880636,86.08333,27.41667,135000,16,3.0,960.439575195,1.0
8723851221,86.08333,27.41667,30999692.6,94,3.0,960.439575195,1.0
8723883795,86.08333,27.41667,6652219.77,31,3.0,960.439575195,1.0
8723893797,86.21365,27.56549,4795384.87,111,3.0,960.439575195,1.0
8723880636,85.58333,27.0,135000,16,3.0,960.439208984,1.0
87238100576,85.58333,27.0,752800,85,3.0,960.439208984,1.0
87238100601,85.58333,27.0,2427074,30,3.0,960.439208984,1.0
