project_ID,longitude,latitude,total_c_to_2011,count,agriculture__actual_potential_yield_gap__2000,socioeconomics__local_economic_activity__1995,socioeconomics__urban_areas__1995
8722612410561,34.34,-13.24,16150594.35,2,0.0,647.762084961,1.0
8722612410614,34.34,-13.24,26355714,1,0.0,647.762084961,1.0
8722612610653,34.34,-13.24,44147217.49,1,0.0,647.762084961,1.0
8722612610692,34.34,-13.24,25900,1,0.0,647.762084961,1.0
8722612610693,34.34,-13.24,23100,1,0.0,647.762084961,1.0
8722612610709,34.34,-13.24,731213,1,0.0,647.762084961,1.0
8722612610731,34.34,-13.24,13000000,1,0.0,647.762084961,1.0
8722612610759,34.34,-13.24,50000,1,0.0,647.762084961,1.0
8722612610760,34.34,-13.24,50000,1,0.0,647.762084961,1.0
8722612610761,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610820,34.34,-13.24,15647003.6,1,0.0,647.762084961,1.0
8722612910099,34.34,-13.24,5551110.39,1,0.0,647.762084961,1.0
8722612910109,34.34,-13.24,530814.8,1,0.0,647.762084961,1.0
8722614410767,34.34,-13.24,8354218.89,1,0.0,647.762084961,1.0
8722615410531,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722616310213,34.34,-13.24,22026464.07,39,0.0,647.762084961,1.0
872261219842,34.401842,-13.719594,5405328.52,6,0.0,647.762084961,1.0
872261259809,34.401842,-13.719594,2345000,19,0.0,647.762084961,1.0
8722612510218,34.401842,-13.719594,64464452,13,0.0,647.762084961,1.0
8722612610733,34.401842,-13.719594,11123217.25,6,0.0,647.762084961,1.0
8722616310213,34.401842,-13.719594,22026464.07,39,0.0,647.762084961,1.0
872261219797,34.433333,-13.783333,5767932.75,6,0.0,647.762084961,2.0
8722616310213,34.433333,-13.783333,22026464.07,39,0.0,647.762084961,2.0
8722612610448,34.516816,-15.633374,25462.36,1,0.0,647.761962891,1.0
8722616310213,34.516816,-15.633374,22026464.07,39,0.0,647.761962891,1.0
8722616310213,34.700342,-15.450508,22026464.07,39,0.0,647.761962891,1.0
872261219842,34.75,-16.1666667,5405328.52,6,7.0,647.76184082,1.0
8722612510218,34.75,-16.1666667,64464452,13,7.0,647.76184082,1.0
8722612610733,34.75,-16.1666667,11123217.25,6,7.0,647.76184082,1.0
8722613710570,34.75,-16.166667,7000000,3,7.0,647.76184082,1.0
8722616310213,34.75,-16.1666667,22026464.07,39,7.0,647.76184082,1.0
872261259809,34.75,-14.75,2345000,19,5.0,647.762023926,1.0
8722612510218,34.75,-14.75,64464452,13,5.0,647.762023926,1.0
8722616310213,34.75,-14.75,22026464.07,39,5.0,647.762023926,1.0
872261219797,34.801923,-16.041986,5767932.75,6,4.0,647.76184082,1.0
8722616310213,34.801923,-16.041986,22026464.07,39,4.0,647.76184082,1.0
872261259809,34.939562,-15.647316,2345000,19,6.0,647.761962891,1.0
8722612610753,35.0,-15.5,14015003.92,2,5.0,647.761962891,1.0
8722611610453,35.013868,-15.786823,500000,6,0.0,647.761962891,2.0
8722611610454,35.013868,-15.786823,11559463,6,0.0,647.761962891,2.0
872261149770,35.02928,-15.78464,32200000,9,0.0,647.761962891,2.0
8722616310213,35.03046,-15.7872,22026464.07,39,0.0,647.761962891,2.0
8722612610792,35.057225,-15.755238,57069.84,1,0.0,647.761962891,2.0
872261259809,35.059102,-15.048394,2345000,19,0.0,647.761962891,1.0
8722616310213,35.059102,-15.048394,22026464.07,39,0.0,647.761962891,1.0
8722616310213,35.083333,-15.633333,22026464.07,39,7.0,647.761962891,1.0
8722616310213,35.116667,-15.916667,22026464.07,39,3.0,647.761962891,1.0
872261259809,35.150601,-16.105828,2345000,19,3.0,647.762023926,1.0
8722612510218,35.150601,-16.105828,64464452,13,3.0,647.762023926,1.0
8722616310213,35.150601,-16.105828,22026464.07,39,3.0,647.762023926,1.0
872261219842,35.1666667,-16.75,5405328.52,6,0.0,545.293273926,1.0
8722612510218,35.1666667,-16.75,64464452,13,0.0,545.293273926,1.0
8722612610733,35.1666667,-16.75,11123217.25,6,0.0,545.293273926,1.0
8722616310213,35.166667,-16.75,22026464.07,39,0.0,545.293273926,1.0
872261259809,35.215762,-15.752677,2345000,19,5.0,647.761962891,1.0
8722612510218,35.215762,-15.752677,64464452,13,5.0,647.761962891,1.0
8722616310213,35.2166667,-15.0666667,22026464.07,39,7.0,647.761962891,2.0
872261219797,35.266667,-16.916667,5767932.75,6,0.0,545.293273926,2.0
872261149770,35.318801,-15.385957,32200000,9,0.0,647.761962891,2.0
872261149770,35.32466,-15.3792,32200000,9,0.0,647.761962891,2.0
872261149770,35.33802,-15.38853,32200000,9,0.0,647.761962891,2.0
872261259809,35.346577,-14.392955,2345000,19,0.0,647.761962891,1.0
8722611610430,35.346577,-14.392955,3154433,1,0.0,647.761962891,1.0
8722611610453,35.346577,-14.392955,500000,6,0.0,647.761962891,1.0
8722611610454,35.346577,-14.392955,11559463,6,0.0,647.761962891,1.0
8722612510218,35.346577,-14.392955,64464452,13,0.0,647.761962891,1.0
8722612610791,35.346577,-14.392955,53363.22,1,0.0,647.761962891,1.0
8722616310213,35.346577,-14.392955,22026464.07,39,0.0,647.761962891,1.0
872261259809,35.418291,-15.430074,2345000,19,5.0,647.761962891,1.0
8722612510218,35.418291,-15.430074,64464452,13,5.0,647.761962891,1.0
8722612610624,35.418291,-15.430074, $-   ,1,5.0,647.761962891,1.0
8722616310213,35.418291,-15.430074,22026464.07,39,5.0,647.761962891,1.0
872261259809,35.499904,-15.934395,2345000,19,3.0,647.761962891,1.0
8722611610453,35.499904,-15.934395,500000,6,3.0,647.761962891,1.0
8722611610454,35.499904,-15.934395,11559463,6,3.0,647.761962891,1.0
8722612510218,35.499904,-15.934395,64464452,13,3.0,647.761962891,1.0
8722616310213,35.514411,-15.435601,22026464.07,39,4.0,647.761962891,1.0
872261259809,35.573667,-14.945831,2345000,19,7.0,647.761962891,1.0
872261259891,35.573667,-14.945831,,12,7.0,647.761962891,1.0
872261259891,35.573667,-14.945831,,12,7.0,647.761962891,1.0
872261259891,35.573667,-14.945831,180000,12,7.0,647.761962891,1.0
8722616310213,35.583333,-14.8,22026464.07,39,7.0,647.761962891,1.0
872261259891,35.6666667,-15.6666667,,12,5.0,647.761962891,1.0
872261259891,35.6666667,-15.6666667,,12,5.0,647.761962891,1.0
8722612510218,35.6666667,-15.6666667,64464452,13,5.0,647.761962891,1.0
8722612610804,35.6666667,-15.6666667,7181902.79,1,5.0,647.761962891,1.0
8722616310213,35.6666667,-15.6666667,22026464.07,39,5.0,647.761962891,1.0
872261259891,35.666667,-15.666667,180000,12,5.0,647.761962891,1.0
